id,year,method,TFR
704,1986,Interpolation,3.955103
704,1987,Interpolation,3.717095
704,1988,Interpolation,3.622694
704,1989,Interpolation,3.641387
704,1990,Interpolation,3.601866
704,1991,Interpolation,3.523536
704,1992,Interpolation,3.352881
704,1993,Interpolation,3.172185
704,1994,Interpolation,2.940869
704,1995,Interpolation,2.700059
704,1996,Interpolation,2.468336
704,1997,Interpolation,2.273629
704,1998,Interpolation,2.097966
704,1999,Interpolation,1.998757
704,2000,Interpolation,2.027694
704,2001,Interpolation,2.023269
704,2002,Interpolation,2.005995
704,2003,Interpolation,1.999304
704,2004,Interpolation,1.96789
704,2005,Interpolation,1.887056
704,2006,Interpolation,1.872898
704,2007,Interpolation,1.910703
704,2008,Interpolation,1.933199
704,2009,Interpolation,1.920483
704,2010,Interpolation,1.905641
704,2011,Interpolation,1.926783
704,2012,Interpolation,1.966833
704,2013,Interpolation,1.980471
704,2014,Interpolation,2.09
704,2015,Interpolation,2.1
704,2016,Interpolation,2.0
704,2017,Interpolation,1.985
704,2018,Interpolation,1.88
704,2019,Interpolation,1.942808
704,2020,Interpolation,1.957249
704,2021,Projection,1.942319
704,2022,Projection,1.927295
704,2023,Projection,1.912509
705,1950,Interpolation,2.992089
705,1951,Interpolation,2.828185
705,1952,Interpolation,2.765638
705,1953,Interpolation,2.763591
705,1954,Interpolation,2.598716
705,1955,Interpolation,2.588578
705,1956,Interpolation,2.515825
705,1957,Interpolation,2.382558
705,1958,Interpolation,2.226959
705,1959,Interpolation,2.22358
705,1960,Interpolation,2.186271
705,1961,Interpolation,2.268262
705,1962,Interpolation,2.277698
705,1963,Interpolation,2.302252
705,1964,Interpolation,2.323135
705,1965,Interpolation,2.444558
705,1966,Interpolation,2.475053
705,1967,Interpolation,2.378821
705,1968,Interpolation,2.259385
705,1969,Interpolation,2.177157
705,1970,Interpolation,2.113501
705,1971,Interpolation,2.157658
705,1972,Interpolation,2.165722
705,1973,Interpolation,2.200686
705,1974,Interpolation,2.116114
705,1975,Interpolation,2.172013
705,1976,Interpolation,2.199152
705,1977,Interpolation,2.166071
705,1978,Interpolation,2.195322
705,1979,Interpolation,2.209592
705,1980,Interpolation,2.104516
705,1981,Interpolation,1.960025
705,1982,Interpolation,1.927891
705,1983,Interpolation,1.812406
705,1984,Interpolation,1.746579
705,1985,Interpolation,1.719203
705,1986,Interpolation,1.671584
705,1987,Interpolation,1.652119
705,1988,Interpolation,1.629578
705,1989,Interpolation,1.524879
705,1990,Interpolation,1.462052
705,1991,Interpolation,1.421822
705,1992,Interpolation,1.333937
705,1993,Interpolation,1.329227
705,1994,Interpolation,1.315409
705,1995,Interpolation,1.287665
705,1996,Interpolation,1.279418
705,1997,Interpolation,1.246977
705,1998,Interpolation,1.230929
705,1999,Interpolation,1.211746
705,2000,Interpolation,1.253261
705,2001,Interpolation,1.20841
705,2002,Interpolation,1.21005
705,2003,Interpolation,1.202794
705,2004,Interpolation,1.248065
705,2005,Interpolation,1.262857
705,2006,Interpolation,1.316502
705,2007,Interpolation,1.385617
705,2008,Interpolation,1.528937
705,2009,Interpolation,1.538378
705,2010,Interpolation,1.579453
705,2011,Interpolation,1.570015
705,2012,Interpolation,1.586871
705,2013,Interpolation,1.552748
705,2014,Interpolation,1.58133
705,2015,Interpolation,1.575651
705,2016,Interpolation,1.586948
705,2017,Interpolation,1.621667
705,2018,Interpolation,1.605786
705,2019,Interpolation,1.611297
705,2020,Interpolation,1.59406
705,2021,Interpolation,1.64004
705,2022,Interpolation,1.568333
705,2023,Interpolation,1.576119
706,1950,Projection,7.24835
706,1951,Projection,7.24895
706,1952,Projection,7.249963
706,1953,Projection,7.2506
706,1954,Projection,7.250863
706,1955,Projection,7.250788
706,1956,Projection,7.250488
706,1957,Projection,7.250037
706,1958,Projection,7.249625
706,1959,Projection,7.249625
706,1960,Interpolation,7.250375
706,1961,Interpolation,7.2521
706,1962,Interpolation,7.2548
706,1963,Interpolation,7.258025
706,1964,Interpolation,7.260838
706,1965,Interpolation,7.26135
706,1966,Interpolation,7.257363
706,1967,Interpolation,7.247575
706,1968,Interpolation,7.2315
706,1969,Interpolation,7.20945
706,1970,Interpolation,7.182123
706,1971,Interpolation,7.15077
706,1972,Interpolation,7.11786
706,1973,Interpolation,7.08598
706,1974,Interpolation,7.05713
706,1975,Interpolation,7.033213
706,1976,Interpolation,7.01557
706,1977,Interpolation,7.00442
706,1978,Interpolation,7.129795
706,1979,Interpolation,7.161179
706,1980,Interpolation,7.177861
706,1981,Interpolation,7.22749
706,1982,Interpolation,7.25172
706,1983,Interpolation,7.277296
706,1984,Interpolation,7.300242
706,1985,Interpolation,7.326899
706,1986,Interpolation,7.349412
706,1987,Interpolation,7.373203
706,1988,Interpolation,7.398264
706,1989,Interpolation,7.424241
706,1990,Interpolation,7.440326
706,1991,Interpolation,7.470181
706,1992,Interpolation,7.499812
706,1993,Interpolation,7.525757
706,1994,Interpolation,7.543969
706,1995,Interpolation,7.581348
706,1996,Interpolation,7.62124
706,1997,Interpolation,7.662336
706,1998,Interpolation,7.656058
706,1999,Interpolation,7.657456
706,2000,Interpolation,7.644725
706,2001,Interpolation,7.635619
706,2002,Interpolation,7.625997
706,2003,Interpolation,7.60274
706,2004,Interpolation,7.568318
706,2005,Interpolation,7.526706
706,2006,Interpolation,7.489736
706,2007,Interpolation,7.45681
706,2008,Interpolation,7.414567
706,2009,Interpolation,7.375734
706,2010,Interpolation,7.322222
706,2011,Interpolation,7.267811
706,2012,Interpolation,7.211103
706,2013,Interpolation,7.139757
706,2014,Interpolation,7.06073
706,2015,Interpolation,6.974725
706,2016,Interpolation,6.878323
706,2017,Interpolation,6.766348
706,2018,Interpolation,6.661858
706,2019,Projection,6.559718
706,2020,Projection,6.452732
706,2021,Projection,6.353231
706,2022,Projection,6.255201
706,2023,Projection,6.131919
710,1950,Interpolation,6.031805
710,1951,Interpolation,6.062549
710,1952,Interpolation,6.080581
710,1953,Interpolation,6.094048
710,1954,Interpolation,6.108948
710,1955,Interpolation,6.126792
710,1956,Interpolation,6.130707
710,1957,Interpolation,6.136127
710,1958,Interpolation,6.143252
710,1959,Interpolation,6.12564
710,1960,Interpolation,6.104979
710,1961,Interpolation,6.079747
710,1962,Interpolation,6.045844
710,1963,Interpolation,6.011992
710,1964,Interpolation,5.955153
710,1965,Interpolation,5.891653
710,1966,Interpolation,5.907351
710,1967,Interpolation,5.852366
710,1968,Interpolation,5.782284
710,1969,Interpolation,5.719043
710,1970,Interpolation,5.634427
710,1971,Interpolation,5.56877
710,1972,Interpolation,5.490407
710,1973,Interpolation,5.413359
710,1974,Interpolation,5.297727
710,1975,Interpolation,5.191249
710,1976,Interpolation,5.070754
710,1977,Interpolation,4.941604
710,1978,Interpolation,4.853413
710,1979,Interpolation,4.817786
710,1980,Interpolation,4.779555
710,1981,Interpolation,4.712335
710,1982,Interpolation,4.696247
710,1983,Interpolation,4.626076
710,1984,Interpolation,4.565901
710,1985,Interpolation,4.495118
710,1986,Interpolation,4.408731
710,1987,Interpolation,4.351934
710,1988,Interpolation,4.18004
710,1989,Interpolation,3.982692
710,1990,Interpolation,3.724331
710,1991,Interpolation,3.618467
710,1992,Interpolation,3.479321
710,1993,Interpolation,3.371938
710,1994,Interpolation,3.257978
710,1995,Interpolation,3.171509
710,1996,Interpolation,2.990768
710,1997,Interpolation,2.733754
710,1998,Interpolation,2.630215
710,1999,Interpolation,2.559244
710,2000,Interpolation,2.413496
710,2001,Interpolation,2.372618
710,2002,Interpolation,2.323511
710,2003,Interpolation,2.358086
710,2004,Interpolation,2.435966
710,2005,Interpolation,2.512462
710,2006,Interpolation,2.547657
710,2007,Interpolation,2.545407
710,2008,Interpolation,2.67865
710,2009,Interpolation,2.501176
710,2010,Interpolation,2.44482
710,2011,Interpolation,2.436165
710,2012,Interpolation,2.447371
710,2013,Interpolation,2.427638
710,2014,Interpolation,2.424224
710,2015,Interpolation,2.359392
710,2016,Interpolation,2.261202
710,2017,Interpolation,2.283345
710,2018,Interpolation,2.269965
710,2019,Interpolation,2.263692
710,2020,Interpolation,2.256547
710,2021,Interpolation,2.24838
710,2022,Projection,2.227299
710,2023,Projection,2.21572
716,1950,Interpolation,7.040589
716,1951,Interpolation,7.060283
716,1952,Interpolation,7.06897
716,1953,Interpolation,7.080982
716,1954,Interpolation,7.090624
716,1955,Interpolation,7.098527
716,1956,Interpolation,7.121286
716,1957,Interpolation,7.141501
716,1958,Interpolation,7.159288
716,1959,Interpolation,7.172738
716,1960,Interpolation,7.194544
716,1961,Interpolation,7.212469
716,1962,Interpolation,7.231276
716,1963,Interpolation,7.23007
716,1964,Interpolation,7.229514
716,1965,Interpolation,7.231334
716,1966,Interpolation,7.195689
716,1967,Interpolation,7.156751
716,1968,Interpolation,7.113879
716,1969,Interpolation,7.036393
716,1970,Interpolation,6.982084
716,1971,Interpolation,6.938535
716,1972,Interpolation,6.942284
716,1973,Interpolation,6.941618
716,1974,Interpolation,6.879016
716,1975,Interpolation,6.832453
716,1976,Interpolation,6.770662
716,1977,Interpolation,6.713362
716,1978,Interpolation,6.657598
716,1979,Interpolation,6.590437
716,1980,Interpolation,6.517319
716,1981,Interpolation,6.445131
716,1982,Interpolation,6.332661
716,1983,Interpolation,6.197263
716,1984,Interpolation,6.04364
716,1985,Interpolation,5.870791
716,1986,Interpolation,5.687823
716,1987,Interpolation,5.500191
716,1988,Interpolation,5.278534
716,1989,Interpolation,5.072982
716,1990,Interpolation,4.876222
716,1991,Interpolation,4.715252
716,1992,Interpolation,4.56724
716,1993,Interpolation,4.390999
716,1994,Interpolation,4.284262
716,1995,Interpolation,4.152873
716,1996,Interpolation,4.110156
716,1997,Interpolation,4.075152
716,1998,Interpolation,4.066727
716,1999,Interpolation,4.055761
716,2000,Interpolation,4.008807
716,2001,Interpolation,3.983236
716,2002,Interpolation,3.924917
716,2003,Interpolation,3.862214
716,2004,Interpolation,3.775576
716,2005,Interpolation,3.693315
716,2006,Interpolation,3.634777
716,2007,Interpolation,3.676606
716,2008,Interpolation,3.782563
716,2009,Interpolation,3.949872
716,2010,Interpolation,4.040092
716,2011,Interpolation,4.126398
716,2012,Interpolation,4.134267
716,2013,Interpolation,4.110923
716,2014,Interpolation,4.010696
716,2015,Interpolation,3.911448
716,2016,Interpolation,3.828183
716,2017,Interpolation,3.767533
716,2018,Interpolation,3.744168
716,2019,Interpolation,3.748023
716,2020,Interpolation,3.754316
716,2021,Interpolation,3.765287
716,2022,Interpolation,3.767446
716,2023,Projection,3.723928
724,1950,Interpolation,2.469832
724,1951,Interpolation,2.457186
724,1952,Interpolation,2.538761
724,1953,Interpolation,2.499994
724,1954,Interpolation,2.438198
724,1955,Interpolation,2.507222
724,1956,Interpolation,2.540427
724,1957,Interpolation,2.688348
724,1958,Interpolation,2.728366
724,1959,Interpolation,2.75407
724,1960,Interpolation,2.807666
724,1961,Interpolation,2.777879
724,1962,Interpolation,2.804319
724,1963,Interpolation,2.875768
724,1964,Interpolation,2.997666
724,1965,Interpolation,2.925777
724,1966,Interpolation,2.91296
724,1967,Interpolation,2.971383
724,1968,Interpolation,2.922612
724,1969,Interpolation,2.900523
724,1970,Interpolation,2.884128
724,1971,Interpolation,2.898496
724,1972,Interpolation,2.86916
724,1973,Interpolation,2.840684
724,1974,Interpolation,2.870812
724,1975,Interpolation,2.773419
724,1976,Interpolation,2.764156
724,1977,Interpolation,2.65308
724,1978,Interpolation,2.538975
724,1979,Interpolation,2.36828
724,1980,Interpolation,2.212102
724,1981,Interpolation,2.039897
724,1982,Interpolation,1.935897
724,1983,Interpolation,1.799365
724,1984,Interpolation,1.722345
724,1985,Interpolation,1.637387
724,1986,Interpolation,1.554313
724,1987,Interpolation,1.49207
724,1988,Interpolation,1.444475
724,1989,Interpolation,1.395807
724,1990,Interpolation,1.357589
724,1991,Interpolation,1.325069
724,1992,Interpolation,1.305729
724,1993,Interpolation,1.253218
724,1994,Interpolation,1.190301
724,1995,Interpolation,1.153366
724,1996,Interpolation,1.139404
724,1997,Interpolation,1.144551
724,1998,Interpolation,1.130845
724,1999,Interpolation,1.165192
724,2000,Interpolation,1.210218
724,2001,Interpolation,1.230573
724,2002,Interpolation,1.251434
724,2003,Interpolation,1.292533
724,2004,Interpolation,1.312513
724,2005,Interpolation,1.329362
724,2006,Interpolation,1.359792
724,2007,Interpolation,1.378689
724,2008,Interpolation,1.436415
724,2009,Interpolation,1.380554
724,2010,Interpolation,1.366162
724,2011,Interpolation,1.340415
724,2012,Interpolation,1.317894
724,2013,Interpolation,1.277017
724,2014,Interpolation,1.315431
724,2015,Interpolation,1.329518
724,2016,Interpolation,1.331852
724,2017,Interpolation,1.305389
724,2018,Interpolation,1.259524
724,2019,Interpolation,1.230007
724,2020,Interpolation,1.18645
724,2021,Interpolation,1.18808
724,2022,Interpolation,1.205
724,2023,Interpolation,1.213057
728,1950,Projection,7.123889
728,1951,Projection,7.134103
728,1952,Projection,7.131406
728,1953,Projection,7.134133
728,1954,Projection,7.135704
728,1955,Interpolation,7.132485
728,1956,Interpolation,7.134293
728,1957,Interpolation,7.139554
728,1958,Interpolation,7.137242
728,1959,Interpolation,7.150188
728,1960,Interpolation,7.161018
728,1961,Interpolation,7.177972
728,1962,Interpolation,7.194663
728,1963,Interpolation,7.196411
728,1964,Interpolation,7.220182
728,1965,Interpolation,7.222241
728,1966,Interpolation,7.253506
728,1967,Interpolation,7.256554
728,1968,Interpolation,7.263549
728,1969,Interpolation,7.281255
728,1970,Interpolation,7.285951
728,1971,Interpolation,7.296412
728,1972,Interpolation,7.311043
728,1973,Interpolation,7.311078
728,1974,Interpolation,7.314224
728,1975,Interpolation,7.326226
728,1976,Interpolation,7.331372
728,1977,Interpolation,7.32536
728,1978,Interpolation,7.329059
728,1979,Interpolation,7.319514
728,1980,Interpolation,7.327855
728,1981,Interpolation,7.331888
728,1982,Interpolation,7.343436
728,1983,Interpolation,7.342233
728,1984,Interpolation,7.346032
728,1985,Interpolation,7.357351
728,1986,Interpolation,7.37827
728,1987,Interpolation,7.385776
728,1988,Interpolation,7.376485
728,1989,Interpolation,7.374472
728,1990,Interpolation,7.377186
728,1991,Interpolation,7.376713
728,1992,Interpolation,7.369558
728,1993,Interpolation,7.359866
728,1994,Interpolation,7.345545
728,1995,Interpolation,7.33683
728,1996,Interpolation,7.320839
728,1997,Interpolation,7.198775
728,1998,Interpolation,7.077605
728,1999,Interpolation,6.937326
728,2000,Interpolation,6.802758
728,2001,Interpolation,6.654072
728,2002,Interpolation,6.515445
728,2003,Interpolation,6.353157
728,2004,Interpolation,6.18951
728,2005,Interpolation,6.021687
728,2006,Interpolation,5.853154
728,2007,Interpolation,5.703549
728,2008,Interpolation,5.569145
728,2009,Interpolation,5.445833
728,2010,Interpolation,5.317925
728,2011,Projection,5.192618
728,2012,Projection,5.06124
728,2013,Projection,4.939116
728,2014,Projection,4.818304
728,2015,Projection,4.695082
728,2016,Projection,4.578733
728,2017,Projection,4.482643
728,2018,Projection,4.370492
728,2019,Projection,4.260125
728,2020,Projection,4.16029
728,2021,Projection,4.047403
728,2022,Projection,3.963859
728,2023,Projection,3.863771
729,1950,Projection,6.662541
729,1951,Projection,6.666052
729,1952,Projection,6.674341
729,1953,Projection,6.671795
729,1954,Projection,6.679122
729,1955,Interpolation,6.67903
729,1956,Interpolation,6.679754
729,1957,Interpolation,6.673661
729,1958,Interpolation,6.674582
729,1959,Interpolation,6.663405
729,1960,Interpolation,6.662855
729,1961,Interpolation,6.656072
729,1962,Interpolation,6.703978
729,1963,Interpolation,6.758408
729,1964,Interpolation,6.803679
729,1965,Interpolation,6.839923
729,1966,Interpolation,6.879018
729,1967,Interpolation,6.909482
729,1968,Interpolation,6.945551
729,1969,Interpolation,6.966545
729,1970,Interpolation,6.986486
729,1971,Interpolation,7.018615
729,1972,Interpolation,6.983274
729,1973,Interpolation,6.938986
729,1974,Interpolation,6.908537
729,1975,Interpolation,6.865801
729,1976,Interpolation,6.822593
729,1977,Interpolation,6.774815
729,1978,Interpolation,6.720118
729,1979,Interpolation,6.651058
729,1980,Interpolation,6.591789
729,1981,Interpolation,6.528356
729,1982,Interpolation,6.473236
729,1983,Interpolation,6.412908
729,1984,Interpolation,6.342995
729,1985,Interpolation,6.279055
729,1986,Interpolation,6.224649
729,1987,Interpolation,6.175237
729,1988,Interpolation,6.13242
729,1989,Interpolation,6.105727
729,1990,Interpolation,6.074156
729,1991,Interpolation,6.049557
729,1992,Interpolation,6.01923
729,1993,Interpolation,5.969762
729,1994,Interpolation,5.912343
729,1995,Interpolation,5.855609
729,1996,Interpolation,5.791559
729,1997,Interpolation,5.716958
729,1998,Interpolation,5.645914
729,1999,Interpolation,5.621857
729,2000,Interpolation,5.595568
729,2001,Interpolation,5.562286
729,2002,Interpolation,5.530982
729,2003,Interpolation,5.488643
729,2004,Interpolation,5.454894
729,2005,Interpolation,5.397246
729,2006,Interpolation,5.332166
729,2007,Interpolation,5.269749
729,2008,Interpolation,5.211555
729,2009,Interpolation,5.17291
729,2010,Interpolation,5.141205
729,2011,Interpolation,5.087293
729,2012,Interpolation,5.030608
729,2013,Interpolation,4.965071
729,2014,Interpolation,4.911554
729,2015,Interpolation,4.898072
729,2016,Projection,4.829492
729,2017,Projection,4.761409
729,2018,Projection,4.681267
729,2019,Projection,4.616901
729,2020,Projection,4.541947
729,2021,Projection,4.457407
729,2022,Projection,4.383984
729,2023,Projection,4.322704
732,1950,Interpolation,6.011755
732,1951,Interpolation,6.046515
732,1952,Interpolation,6.081629
732,1953,Interpolation,6.119003
732,1954,Interpolation,6.154139
732,1955,Interpolation,6.192529
732,1956,Interpolation,6.217602
732,1957,Interpolation,6.236646
732,1958,Interpolation,6.30059
732,1959,Interpolation,6.348816
732,1960,Interpolation,6.40735
732,1961,Interpolation,6.4578
732,1962,Interpolation,6.507981
732,1963,Interpolation,6.518136
732,1964,Interpolation,6.515811
732,1965,Interpolation,6.515079
732,1966,Interpolation,6.526236
732,1967,Interpolation,6.511785
732,1968,Interpolation,6.477703
732,1969,Interpolation,6.425528
732,1970,Interpolation,6.370641
732,1971,Interpolation,6.318506
732,1972,Interpolation,6.285234
732,1973,Interpolation,6.251997
732,1974,Interpolation,6.222681
732,1975,Interpolation,6.201925
732,1976,Interpolation,6.180158
732,1977,Interpolation,6.124149
732,1978,Interpolation,6.05509
732,1979,Interpolation,5.962498
732,1980,Interpolation,5.855458
732,1981,Interpolation,5.707254
732,1982,Interpolation,5.598486
732,1983,Interpolation,5.520437
732,1984,Interpolation,5.443263
732,1985,Interpolation,5.363184
732,1986,Interpolation,5.222016
732,1987,Interpolation,5.079349
732,1988,Interpolation,4.936971
732,1989,Interpolation,4.813319
732,1990,Interpolation,4.690652
732,1991,Interpolation,4.537603
732,1992,Interpolation,4.402151
732,1993,Interpolation,4.270549
732,1994,Interpolation,4.148788
732,1995,Interpolation,4.046148
732,1996,Interpolation,3.942952
732,1997,Interpolation,3.832209
732,1998,Interpolation,3.722345
732,1999,Interpolation,3.608349
732,2000,Interpolation,3.487163
732,2001,Interpolation,3.340827
732,2002,Interpolation,3.19254
732,2003,Interpolation,3.070103
732,2004,Interpolation,2.965078
732,2005,Interpolation,2.89201
732,2006,Interpolation,2.832416
732,2007,Interpolation,2.775339
732,2008,Interpolation,2.722852
732,2009,Interpolation,2.67487
732,2010,Interpolation,2.635414
732,2011,Interpolation,2.585688
732,2012,Interpolation,2.548986
732,2013,Interpolation,2.498892
732,2014,Interpolation,2.458726
732,2015,Projection,2.416924
732,2016,Projection,2.381815
732,2017,Projection,2.3515
732,2018,Projection,2.315718
732,2019,Projection,2.280626
732,2020,Projection,2.250444
732,2021,Projection,2.219044
732,2022,Projection,2.189081
732,2023,Projection,2.16381
740,1950,Interpolation,6.210334
740,1951,Interpolation,6.236709
740,1952,Interpolation,6.268357
740,1953,Interpolation,6.300004
740,1954,Interpolation,6.327551
740,1955,Interpolation,6.369988
740,1956,Interpolation,6.423059
740,1957,Interpolation,6.459675
740,1958,Interpolation,6.505289
740,1959,Interpolation,6.553584
740,1960,Interpolation,6.589528
740,1961,Interpolation,6.583033
740,1962,Interpolation,6.572278
740,1963,Interpolation,6.507621
740,1964,Interpolation,6.425841
740,1965,Interpolation,6.320919
740,1966,Interpolation,6.197997
740,1967,Interpolation,6.038158
740,1968,Interpolation,5.863288
740,1969,Interpolation,5.696194
740,1970,Interpolation,5.528827
740,1971,Interpolation,5.355617
740,1972,Interpolation,5.176434
740,1973,Interpolation,5.006641
740,1974,Interpolation,4.811389
740,1975,Interpolation,4.629486
740,1976,Interpolation,4.44522
740,1977,Interpolation,4.255959
740,1978,Interpolation,4.080464
740,1979,Interpolation,3.925196
740,1980,Interpolation,3.790561
740,1981,Interpolation,3.751739
740,1982,Interpolation,3.821436
740,1983,Interpolation,3.865182
740,1984,Interpolation,3.795651
740,1985,Interpolation,3.710999
740,1986,Interpolation,3.610047
740,1987,Interpolation,3.529945
740,1988,Interpolation,3.460767
740,1989,Interpolation,3.387207
740,1990,Interpolation,3.224776
740,1991,Interpolation,3.094388
740,1992,Interpolation,3.012881
740,1993,Interpolation,2.942519
740,1994,Interpolation,2.898511
740,1995,Interpolation,2.896575
740,1996,Interpolation,2.919884
740,1997,Interpolation,2.952455
740,1998,Interpolation,2.98628
740,1999,Interpolation,3.016254
740,2000,Interpolation,3.046355
740,2001,Interpolation,3.057015
740,2002,Interpolation,2.955864
740,2003,Interpolation,2.839074
740,2004,Interpolation,2.738294
740,2005,Interpolation,2.712166
740,2006,Interpolation,2.727128
740,2007,Interpolation,2.734579
740,2008,Interpolation,2.727261
740,2009,Interpolation,2.712065
740,2010,Interpolation,2.68841
740,2011,Interpolation,2.667033
740,2012,Interpolation,2.668939
740,2013,Interpolation,2.650564
740,2014,Interpolation,2.619921
740,2015,Interpolation,2.570142
740,2016,Interpolation,2.500111
740,2017,Interpolation,2.431416
740,2018,Interpolation,2.380723
740,2019,Interpolation,2.346697
740,2020,Interpolation,2.314424
740,2021,Interpolation,2.295124
740,2022,Projection,2.273917
740,2023,Projection,2.249287
748,1950,Interpolation,6.731821
748,1951,Interpolation,6.720817
748,1952,Interpolation,6.701858
748,1953,Interpolation,6.688996
748,1954,Interpolation,6.682232
748,1955,Interpolation,6.681507
748,1956,Interpolation,6.686602
748,1957,Interpolation,6.697124
748,1958,Interpolation,6.712374
748,1959,Interpolation,6.731174
748,1960,Interpolation,6.752089
748,1961,Interpolation,6.773537
748,1962,Interpolation,6.79383
748,1963,Interpolation,6.803835
748,1964,Interpolation,6.789482
748,1965,Interpolation,6.794129
748,1966,Interpolation,6.801546
748,1967,Interpolation,6.766006
748,1968,Interpolation,6.761422
748,1969,Interpolation,6.761309
748,1970,Interpolation,6.748871
748,1971,Interpolation,6.739113
748,1972,Interpolation,6.722294
748,1973,Interpolation,6.714544
748,1974,Interpolation,6.70967
748,1975,Interpolation,6.706953
748,1976,Interpolation,6.701053
748,1977,Interpolation,6.676395
748,1978,Interpolation,6.646844
748,1979,Interpolation,6.60676
748,1980,Interpolation,6.574456
748,1981,Interpolation,6.53882
748,1982,Interpolation,6.490965
748,1983,Interpolation,6.432236
748,1984,Interpolation,6.360087
748,1985,Interpolation,6.28189
748,1986,Interpolation,6.106308
748,1987,Interpolation,5.90248
748,1988,Interpolation,5.69289
748,1989,Interpolation,5.479119
748,1990,Interpolation,5.294721
748,1991,Interpolation,5.131817
748,1992,Interpolation,4.980565
748,1993,Interpolation,4.814929
748,1994,Interpolation,4.662312
748,1995,Interpolation,4.522736
748,1996,Interpolation,4.378242
748,1997,Interpolation,4.234876
748,1998,Interpolation,4.12531
748,1999,Interpolation,4.089467
748,2000,Interpolation,4.029835
748,2001,Interpolation,3.94358
748,2002,Interpolation,3.853572
748,2003,Interpolation,3.796432
748,2004,Interpolation,3.760008
748,2005,Interpolation,3.703768
748,2006,Interpolation,3.632475
748,2007,Interpolation,3.580495
748,2008,Interpolation,3.567318
748,2009,Interpolation,3.504047
748,2010,Interpolation,3.374823
748,2011,Interpolation,3.31658
748,2012,Interpolation,3.265587
748,2013,Interpolation,3.237231
748,2014,Interpolation,3.180714
748,2015,Interpolation,3.121556
748,2016,Interpolation,3.067814
748,2017,Interpolation,3.017648
748,2018,Projection,2.971429
748,2019,Projection,2.925298
748,2020,Projection,2.888158
748,2021,Projection,2.840823
748,2022,Projection,2.801221
748,2023,Projection,2.752517
752,1950,Interpolation,2.286464
752,1951,Interpolation,2.211857
752,1952,Interpolation,2.232256
752,1953,Interpolation,2.252899
752,1954,Interpolation,2.181908
752,1955,Interpolation,2.248137
752,1956,Interpolation,2.285764
752,1957,Interpolation,2.280491
752,1958,Interpolation,2.250047
752,1959,Interpolation,2.225766
752,1960,Interpolation,2.16972
752,1961,Interpolation,2.202436
752,1962,Interpolation,2.23581
752,1963,Interpolation,2.314767
752,1964,Interpolation,2.448122
752,1965,Interpolation,2.401227
752,1966,Interpolation,2.355514
752,1967,Interpolation,2.265887
752,1968,Interpolation,2.073643
752,1969,Interpolation,1.931177
752,1970,Interpolation,1.920765
752,1971,Interpolation,1.956631
752,1972,Interpolation,1.90975
752,1973,Interpolation,1.867896
752,1974,Interpolation,1.867155
752,1975,Interpolation,1.766667
752,1976,Interpolation,1.681642
752,1977,Interpolation,1.639921
752,1978,Interpolation,1.600608
752,1979,Interpolation,1.65007
752,1980,Interpolation,1.671895
752,1981,Interpolation,1.63251
752,1982,Interpolation,1.617515
752,1983,Interpolation,1.612527
752,1984,Interpolation,1.654845
752,1985,Interpolation,1.734332
752,1986,Interpolation,1.7946
752,1987,Interpolation,1.843969
752,1988,Interpolation,1.955813
752,1989,Interpolation,2.015496
752,1990,Interpolation,2.12134
752,1991,Interpolation,2.109315
752,1992,Interpolation,2.077898
752,1993,Interpolation,1.987205
752,1994,Interpolation,1.877578
752,1995,Interpolation,1.730443
752,1996,Interpolation,1.600285
752,1997,Interpolation,1.527001
752,1998,Interpolation,1.505779
752,1999,Interpolation,1.501226
752,2000,Interpolation,1.541776
752,2001,Interpolation,1.569315
752,2002,Interpolation,1.64813
752,2003,Interpolation,1.711956
752,2004,Interpolation,1.750881
752,2005,Interpolation,1.772065
752,2006,Interpolation,1.84842
752,2007,Interpolation,1.876688
752,2008,Interpolation,1.904518
752,2009,Interpolation,1.931916
752,2010,Interpolation,1.973167
752,2011,Interpolation,1.901745
752,2012,Interpolation,1.89982
752,2013,Interpolation,1.884894
752,2014,Interpolation,1.875515
752,2015,Interpolation,1.846878
752,2016,Interpolation,1.845688
752,2017,Interpolation,1.784856
752,2018,Interpolation,1.753579
752,2019,Interpolation,1.708781
752,2020,Interpolation,1.670529
752,2021,Interpolation,1.668221
752,2022,Interpolation,1.537696
752,2023,Interpolation,1.430147
756,1950,Interpolation,2.39929
756,1951,Interpolation,2.3086
756,1952,Interpolation,2.323966
756,1953,Interpolation,2.292111
756,1954,Interpolation,2.286757
756,1955,Interpolation,2.308881
756,1956,Interpolation,2.357772
756,1957,Interpolation,2.411371
756,1958,Interpolation,2.40565
756,1959,Interpolation,2.423452
756,1960,Interpolation,2.440727
756,1961,Interpolation,2.517178
756,1962,Interpolation,2.580106
756,1963,Interpolation,2.645881
756,1964,Interpolation,2.653245
756,1965,Interpolation,2.586875
756,1966,Interpolation,2.500086
756,1967,Interpolation,2.393522
756,1968,Interpolation,2.288663
756,1969,Interpolation,2.191452
756,1970,Interpolation,2.102988
756,1971,Interpolation,2.03496
756,1972,Interpolation,1.912969
756,1973,Interpolation,1.809639
756,1974,Interpolation,1.729149
756,1975,Interpolation,1.613675
756,1976,Interpolation,1.546187
756,1977,Interpolation,1.527737
756,1978,Interpolation,1.506207
756,1979,Interpolation,1.519305
756,1980,Interpolation,1.546932
