id,model,n,rmse,smape,rmsse,crps,coverage_90,mpiw_90,mis_90,coverage_80,mpiw_80,mis_80
56,BayesTFR,15,0.23265178153666963,11.286404018658345,4.384345705004463,0.12409763041791622,46.666666666666664,0.39003170511066276,1.0637619290464184,40.0,0.3038431069399954,0.9416325785080603
56,NaiveDrift,15,0.43369067108157766,20.040118610046324,8.172943351208852,,0.0,,,0.0,,
64,NeuralTFR,13,0.38138069993026685,17.91467274773042,2.4400816470211453,0.18962644557609507,92.3076923076923,0.8413258057374221,0.8625197871313705,53.84615384615385,0.6358718230174139,1.041954885316144
64,BayesTFR,13,0.37089330479824767,17.237594861433656,2.372983074934572,0.1845479887666224,100.0,0.8922534929859393,0.8922534929859393,53.84615384615385,0.6749631924169532,1.0681221860945915
64,NaiveDrift,13,0.21574904429682265,10.713554008637306,1.3803668708125147,,0.0,,,0.0,,
68,NeuralTFR,7,0.04419643960956919,1.2881112045526564,0.5642875092086831,0.04716624726267949,100.0,0.9098387445722308,0.9098387445722308,100.0,0.6427853448050362,0.6427853448050362
68,BayesTFR,7,0.022668948408143194,0.5586968681239276,0.2894306542928324,0.04039066695614546,100.0,0.899967979706437,0.899967979706437,100.0,0.6957344740977887,0.6957344740977887
68,NaiveDrift,7,0.16850265018316476,5.027581211475482,2.1513936780177425,,0.0,,,0.0,,
70,NeuralTFR,12,0.05271816327111232,3.5653041976043154,0.2851781070787796,0.03923950894425313,100.0,0.5324163387219111,0.5324163387219111,100.0,0.4402107099692027,0.4402107099692027
70,BayesTFR,12,0.047213386943123783,3.1502190494399116,0.2554001027686776,0.033816306326583064,100.0,0.45158925330434085,0.45158925330434085,91.66666666666666,0.3531988822631033,0.3636656618885667
70,NaiveDrift,12,0.31821023641073537,26.278289043200722,1.7213534622976967,,0.0,,,0.0,,
72,NeuralTFR,13,0.27236888808983173,8.326865835399632,1.0692886660161645,0.12706344572397377,100.0,0.9003707628983718,0.9003707628983718,61.53846153846154,0.6895329035245455,0.8830462602468637
72,BayesTFR,13,0.2325390349421117,7.286056533797618,0.9129212819194223,0.10963616046310157,100.0,0.9186093828656994,0.9186093828656994,100.0,0.7079105775431191,0.7079105775431191
72,NaiveDrift,13,0.35839547913987724,11.40083252994235,1.407019085341746,,0.0,,,0.0,,
76,NeuralTFR,14,0.08336139277261234,4.271797721093059,0.6319968406494351,0.05224335353289332,100.0,0.651538976601192,0.651538976601192,100.0,0.49741402694157194,0.49741402694157194
76,BayesTFR,14,0.06789144011246985,2.7797500009536593,0.5147127972688821,0.039650096662647606,100.0,0.56339322812885,0.56339322812885,100.0,0.4396993176960879,0.4396993176960879
76,NaiveDrift,14,0.4101414434855756,25.626910732202038,3.109450164890277,,0.0,,,0.0,,
84,NeuralTFR,14,0.15272967745477167,6.210488030347817,1.597822514818047,0.09200949689857277,100.0,0.9487416403634208,0.9487416403634208,100.0,0.7000321320125035,0.7000321320125035
84,BayesTFR,14,0.2738892473307591,10.726279963194917,2.8653658754779423,0.1422338270314896,100.0,1.0721727825003835,1.0721727825003835,100.0,0.8267127423500644,0.8267127423500644
84,NaiveDrift,14,0.29753667394007943,11.98863379612874,3.112759776149726,,0.0,,,0.0,,
90,NeuralTFR,12,0.393465175693927,8.101834443163845,1.2593148503899363,0.18383849749962486,91.66666666666666,1.2259630759557087,1.2622050841649373,75.0,0.9209998846054077,1.182515263557434
90,BayesTFR,12,0.3576747438356022,7.71510516206283,1.1447648847886143,0.18013326146662875,91.66666666666666,1.3223234600745402,1.5383957664023142,91.66666666666666,1.042153338770471,1.2232461660074747
90,NaiveDrift,12,0.3056890198981827,7.024964587213159,0.9783806703604745,,0.0,,,0.0,,
96,NeuralTFR,13,0.12333931092680672,5.7654920603940525,0.8133735142055711,0.06453014520498421,100.0,0.6478045170123761,0.6478045170123761,92.3076923076923,0.47985671116755557,0.4885700849386362
96,BayesTFR,13,0.11169638412946767,5.064592184435675,0.7365930602397655,0.05819305740172719,100.0,0.5953968677480055,0.5953968677480055,100.0,0.4645858836035177,0.4645858836035177
96,NaiveDrift,13,0.466814276224786,26.87338607535319,3.078453783154395,,0.0,,,0.0,,
100,NeuralTFR,15,0.1690634657831577,9.125013438900858,2.2171820796089143,0.08607657531499864,86.66666666666667,0.6067894220352172,0.7089534489313762,86.66666666666667,0.4909877061843872,0.6299168729782105
100,BayesTFR,15,0.16837140741188367,9.2938316378478,2.2081060831378605,0.08563987763793397,86.66666666666667,0.410868437436086,0.4484020650897875,20.0,0.31651873693025595,0.5257358630321515
100,NaiveDrift,15,0.20093020662195235,11.128096719463269,2.635098312403639,,0.0,,,0.0,,
104,NeuralTFR,8,0.18664089484407909,7.3406947129874665,1.176626778032278,0.10323501694947486,87.5,0.7673793882131577,0.827880784869194,75.0,0.5339692085981369,0.708832398056984
104,BayesTFR,8,0.1934421753097267,7.160167498334443,1.2195036016109166,0.11004351531649645,75.0,0.6820689070816812,1.1184083126850988,75.0,0.5285655247433689,0.8633090762526523
104,NaiveDrift,8,0.3040179940332514,10.636279727910496,1.9165987876452197,,0.0,,,0.0,,
108,NeuralTFR,7,0.4756198319228591,6.56361639723055,4.468015549278733,0.2148665290368985,100.0,1.5418541090829032,1.5418541090829032,85.71428571428571,1.038337298801967,1.057881167422867
108,BayesTFR,7,0.12767625635653929,1.955364836701692,1.19940225446116,0.10217068861493646,100.0,1.4515632574593285,1.4515632574593285,100.0,1.133033791171703,1.133033791171703
108,NaiveDrift,7,0.4378307079576717,5.661325676135201,4.113021114358989,,0.0,,,0.0,,
112,NeuralTFR,12,0.22439461242637826,12.445204506785574,3.0368896375572723,0.113065214852492,66.66666666666666,0.5653194785118103,0.8603740930557251,58.333333333333336,0.4514777461687724,0.7974383036295573
112,BayesTFR,12,0.13081696972241244,7.048122121192277,1.7704377813303362,0.060084240615339644,100.0,0.4074511820025708,0.4074511820025708,75.0,0.3132451149784759,0.3224437577710951
112,NaiveDrift,12,0.13251368334572264,7.156085610600573,1.79340059654598,,0.0,,,0.0,,
116,NeuralTFR,13,0.27687564691147676,8.44657578775533,1.0706430354876535,0.13249282832329093,92.3076923076923,0.9857801290658804,0.9903966463529147,61.53846153846154,0.700236017887409,0.9079638902957623
116,BayesTFR,13,0.2667441549678461,8.90199950541726,1.0314658402032466,0.1462978866981896,84.61538461538461,1.00506594665604,1.1771127208426004,69.23076923076923,0.7919645829911723,1.046260217628999
116,NaiveDrift,13,0.2753297690519679,9.232447683276986,1.0646653217289317,,0.0,,,0.0,,
120,NeuralTFR,13,0.13060719742396143,1.9859909631357395,0.35397333230334943,0.09646269092193017,100.0,1.5718401028559759,1.5718401028559759,100.0,1.1768867052518404,1.1768867052518404
120,BayesTFR,13,0.39998100995603714,7.9788506939159936,1.0840337572868144,0.2148092329183191,100.0,1.6783641839303678,1.6783641839303678,92.3076923076923,1.293400953617309,1.3606451116372424
120,NaiveDrift,13,0.264155718615509,4.292559845709834,0.7159182786978877,,0.0,,,0.0,,
124,NeuralTFR,15,0.08124592822799863,4.021109267374963,0.8731125250996228,0.04813225269317627,100.0,0.6109436194101969,0.6109436194101969,100.0,0.5010735114415487,0.5010735114415487
124,BayesTFR,15,0.22882665215678036,11.893500086289286,2.459094510115379,0.11615968176343709,66.66666666666666,0.4028241579884026,0.9619121157148541,53.333333333333336,0.31502517698658933,0.8306677412574822
124,NaiveDrift,15,0.17404929311064427,9.04994902329306,1.870427492356098,,0.0,,,0.0,,
132,NeuralTFR,12,0.1551843814593135,6.255715106785367,0.396025955460835,0.09206050467987849,100.0,0.9482962787151337,0.9482962787151337,100.0,0.6838956276575724,0.6838956276575724
132,BayesTFR,12,0.1673124157839415,6.137279280884277,0.4269763406484827,0.092286707767912,100.0,0.9241849759154066,0.9241849759154066,100.0,0.7225738112432943,0.7225738112432943
132,NaiveDrift,12,0.5721727465836299,24.86175249422551,1.4601679403789833,,0.0,,,0.0,,
140,NeuralTFR,12,0.31797768724692677,4.208698204862299,4.119814612246954,0.16802603809869973,100.0,1.697334925333659,1.697334925333659,100.0,1.2575011253356934,1.2575011253356934
140,BayesTFR,12,1.3892532117518284,22.600792408376904,17.999582711102672,0.907534596662122,0.0,1.7548663374996376,11.838090007946084,0.0,1.4219056089076016,7.836205799001807
140,NaiveDrift,12,0.11102901143558208,1.5418914671882806,1.438525286651434,,0.0,,,0.0,,
148,NeuralTFR,12,0.14117201323895665,1.7583660232343925,0.902197808122204,0.11157627012019056,100.0,1.828093687693278,1.828093687693278,100.0,1.263392408688863,1.263392408688863
148,BayesTFR,12,0.7598977609877349,10.693792870725414,4.856331496807743,0.39384918901198124,58.333333333333336,1.8168790593151558,2.237952737369396,33.33333333333333,1.4268915252290417,2.2837578599908603
148,NaiveDrift,12,0.29310829811069145,3.1673088380310177,1.8731875959740316,,0.0,,,0.0,,
152,NeuralTFR,15,0.21290380260473285,11.176450743787727,2.6327002166933955,0.09900457555055615,86.66666666666667,0.6777659972508748,0.7332585573196408,80.0,0.5133013407389323,0.655050245920817
152,BayesTFR,15,0.35592566413010485,16.165371477326847,4.40126273752725,0.16682699397116782,66.66666666666666,0.5498174203005527,1.6537948582258626,53.333333333333336,0.41622698611053727,1.3299354943354744
152,NaiveDrift,15,0.1215918911690041,6.953399798219531,1.503566372758063,,0.0,,,0.0,,
156,NeuralTFR,12,0.2026012642561092,11.805037708578407,0.437976039102277,0.09660444274544722,91.66666666666666,0.5717206398646036,0.6190386811892191,75.0,0.4522046347459157,0.515886684258779
156,BayesTFR,12,0.15178411156864483,6.206217194052405,0.3281213679864221,0.06424826017546417,83.33333333333334,0.3794385618785067,0.6861529529682615,83.33333333333334,0.3009534229499625,0.5179701836216318
156,NaiveDrift,12,0.12289495779658076,5.192902666806276,0.2656698468245857,,0.0,,,0.0,,
158,NeuralTFR,15,0.1878529200019286,14.389131726639892,0.852883560029072,0.09795148774584134,73.33333333333333,0.5266274889310201,0.8321902362505595,66.66666666666666,0.44037822882334393,0.7514766518274942
158,BayesTFR,15,0.22187597065601242,14.740881700408082,1.007353879492866,0.09734184221330607,80.0,0.5160527673740606,0.6819981741274626,66.66666666666666,0.4040432262921529,0.6721345639050575
158,NaiveDrift,15,0.5237980365197642,65.94523022458318,2.3781303698586527,,0.0,,,0.0,,
170,NeuralTFR,14,0.20569898020471755,10.732122180488213,1.6342689163714044,0.10032581445291996,100.0,0.7399686574935913,0.7399686574935913,100.0,0.5695920075689044,0.5695920075689044
170,BayesTFR,14,0.30726432384833474,15.81847397968496,2.441200890133017,0.1512409442951337,85.71428571428571,0.65771025234695,0.7205817217404501,57.14285714285714,0.5139035848081228,0.8440388105125712
170,NaiveDrift,14,0.13929606560411859,7.610445550034482,1.1067008206024251,,0.0,,,0.0,,
174,NeuralTFR,9,0.21968029255460853,4.64912646630784,1.1815908350262663,0.12528666133370853,100.0,1.273593266805013,1.273593266805013,100.0,0.9440972805023193,0.9440972805023193
174,BayesTFR,9,0.06302022872494675,1.3201309829834091,0.3389658845439934,0.07616862144060793,100.0,1.399702354548033,1.399702354548033,100.0,1.0983377097622509,1.0983377097622509
174,NaiveDrift,9,0.2892878697822064,6.089207958302508,1.5559879843748696,,0.0,,,0.0,,
175,NeuralTFR,14,0.7164201285850235,13.377454811270432,1.5129338844606366,0.35441317830766955,57.14285714285714,1.3609766619546073,3.653632198061262,50.0,1.0350649186543055,2.7869685547692433
175,BayesTFR,14,0.582492082561808,10.652331162737214,1.2301050374985576,0.2499670624739499,100.0,1.5373316805100556,1.5373316805100556,64.28571428571429,1.1842897914563415,1.4887318643593077
175,NaiveDrift,14,0.2816394726111379,5.275950322890964,0.5947653957693693,,0.0,,,0.0,,
178,NeuralTFR,6,0.1645467165007202,3.2410657191078673,0.7907258539427714,0.1010136790076891,100.0,1.194048523902893,1.194048523902893,100.0,0.8488835493723551,0.8488835493723551
178,BayesTFR,6,0.1422393887342816,2.659190667627363,0.6835284502363216,0.09244594312621118,100.0,1.1551407750708549,1.1551407750708549,100.0,0.89586140028717,0.89586140028717
178,NaiveDrift,6,0.2967513170807555,5.462599857610599,1.4260323365753425,,0.0,,,0.0,,
180,NeuralTFR,8,0.14943800841893415,2.1061804562387545,1.6743623456206462,0.10839898620407978,100.0,1.5385805368423462,1.5385805368423462,100.0,1.1029881834983826,1.1029881834983826
180,BayesTFR,8,0.6154694828820817,9.707400496900636,6.895962666521988,0.31538285796493737,87.5,1.5465663032569412,1.6526087880587927,12.5,1.2324430661510888,1.6522055062163121
180,NaiveDrift,8,0.3831336095322991,5.227898846984331,4.292779968963538,,0.0,,,0.0,,
188,NeuralTFR,14,0.14193449218546036,5.803121046436517,0.6980893342260854,0.06303162751453262,100.0,0.7009032368659973,0.7009032368659973,100.0,0.5464660780770438,0.5464660780770438
188,BayesTFR,14,0.2117079580463641,8.857714441819015,1.0412625233465973,0.089802495074057,85.71428571428571,0.5994840016106615,0.6895415738136162,78.57142857142857,0.4671715029119351,0.666488969498497
188,NaiveDrift,14,0.19921951883495623,11.703082423972518,0.9798394958613322,,0.0,,,0.0,,
191,NeuralTFR,15,0.050751510251292396,2.688649849486888,0.6559138080834721,0.03846171057224275,100.0,0.5928306102752685,0.5928306102752685,100.0,0.46767439842224123,0.46767439842224123
191,BayesTFR,15,0.15675470368053973,9.141075281771009,2.0259017735039873,0.07552938848899414,100.0,0.44598018230328734,0.44598018230328734,80.0,0.3354768480078947,0.39103810052083965
191,NaiveDrift,15,0.10884481180948077,6.263454447882686,1.4067131135721695,,0.0,,,0.0,,
192,NeuralTFR,13,0.22246328340265972,13.481201779459633,1.4831274227957094,0.11824963459601766,84.61538461538461,0.588669098340548,0.6574771587665261,46.15384615384615,0.44915770567380464,0.7518141819880557
192,BayesTFR,13,0.12942948214726255,6.572146035461773,0.8628858270665879,0.06141761508173971,92.3076923076923,0.39063151362143916,0.4014321493285347,76.92307692307693,0.30417417688322923,0.39557415354273423
192,NaiveDrift,13,0.10884048872397319,5.885817219017348,0.7256222737881333,,0.0,,,0.0,,
196,NeuralTFR,15,0.04707338294629876,2.868657409812631,0.33927080672814697,0.03777789673010509,100.0,0.5751651128133138,0.5751651128133138,100.0,0.4603038549423218,0.4603038549423218
196,BayesTFR,15,0.1017053543990711,6.56971885597298,0.7330184379335757,0.056248641416397085,100.0,0.5148030635965773,0.5148030635965773,100.0,0.40304147241776994,0.40304147241776994
196,NaiveDrift,15,0.307546395801636,22.64130924523842,2.21657138873974,,0.0,,,0.0,,
203,NeuralTFR,15,0.24238175623018407,13.21141602333675,2.6268385477569396,0.11932738665342327,73.33333333333333,0.5900126218795776,0.9473582824071246,66.66666666666666,0.47569209734598794,0.7995089133580524
203,BayesTFR,15,0.14577886914981691,6.953593432411362,1.5798942910847114,0.06931415876752904,80.0,0.41418157518241866,0.5741000283069624,73.33333333333333,0.31820072733411997,0.5041325977151686
203,NaiveDrift,15,0.42186734466559794,20.19493685002157,4.572033061576823,,0.0,,,0.0,,
204,NeuralTFR,12,0.16494235594003895,2.487650471912624,1.5992112223569328,0.11066238889428144,100.0,1.605450431505839,1.605450431505839,100.0,1.1759469111760457,1.1759469111760457
204,BayesTFR,12,0.37016068306813904,6.091636871332314,3.588921202587111,0.19107110216071121,100.0,1.7163773024902274,1.7163773024902274,100.0,1.3732461813227432,1.3732461813227432
204,NaiveDrift,12,0.3285791048106901,4.765652552410113,3.1857638315550205,,0.0,,,0.0,,
208,NeuralTFR,15,0.07020924958323681,3.2911383496290347,0.9825721882742827,0.04806403776009878,100.0,0.6930418173472087,0.6930418173472087,100.0,0.5336657047271729,0.5336657047271729
208,BayesTFR,15,0.22367261669368127,11.243095972035437,3.130278328657977,0.1244228734253212,40.0,0.3727330862400133,1.0483759885096877,20.0,0.2897916955959647,0.9148742893541623
208,NaiveDrift,15,0.2777254253033689,13.735162531167706,3.8867425659665686,,0.0,,,0.0,,
214,NeuralTFR,14,0.2959932872862816,10.39254686826495,1.0883095057136438,0.15643413620335717,71.42857142857143,0.7198493991579328,1.8212402888706751,57.14285714285714,0.5813319427626473,1.4405559301376345
214,BayesTFR,14,0.30644423722054853,11.539944459077171,1.1267356074049275,0.17253928205328614,64.28571428571429,0.5364469388202314,2.432002772945958,50.0,0.40945009811886146,1.567988987032678
214,NaiveDrift,14,0.8797224181617834,53.75786895767263,3.234567509461337,,0.0,,,0.0,,
218,NeuralTFR,13,0.20988681227220907,8.305051479477738,1.290394698160176,0.10237828940153121,100.0,0.8567948066271268,0.8567948066271268,92.3076923076923,0.6504976290922898,0.6589776277542113
218,BayesTFR,13,0.27027911902468943,10.506409875806478,1.6616896432756116,0.12947822123622305,92.3076923076923,0.8516117621776615,0.9262699158404677,76.92307692307693,0.6612632650649715,0.8125508013730526
218,NaiveDrift,13,0.20590267604545645,9.18174775333526,1.2659000278753092,,0.0,,,0.0,,
222,NeuralTFR,12,0.10817525623788948,4.597965691009115,0.8872881855259137,0.06016374426525591,100.0,0.7067201336224874,0.7067201336224874,100.0,0.5354520281155905,0.5354520281155905
222,BayesTFR,12,0.16345945894309177,6.767989809635769,1.3407469672520476,0.07676644922817913,100.0,0.6881936553639599,0.6881936553639599,100.0,0.5274410201517676,0.5274410201517676
222,NaiveDrift,12,0.4484258849219356,25.809348377108716,3.678133092657042,,0.0,,,0.0,,
226,NeuralTFR,7,0.34729064496094364,7.781654197757866,2.698283561268598,0.1739992736469295,100.0,1.11299501146589,1.11299501146589,100.0,0.8506900923592704,0.8506900923592704
226,BayesTFR,7,0.4246586046128405,9.611531006994943,3.2993959054294453,0.20639978235994366,100.0,1.1702993151749257,1.1702993151749257,100.0,0.9092391089452901,0.9092391089452901
226,NaiveDrift,7,0.12110472115709903,2.6329951027837253,0.940926232916429,,0.0,,,0.0,,
231,NeuralTFR,9,0.5864816882737388,11.740023282597805,4.850909167430434,0.3298205448286593,88.88888888888889,1.4410211245218914,1.5270691465354145,0.0,1.0603447490268283,2.155636590741802
231,BayesTFR,9,0.4327609981680995,8.805539276840884,3.5794541164602283,0.2296837753455103,100.0,1.5947189042432288,1.5947189042432288,100.0,1.249302562806233,1.249302562806233
231,NaiveDrift,9,0.44801762785921306,9.10275276046869,3.705644799498521,,0.0,,,0.0,,
233,NeuralTFR,15,0.0897452269914024,4.428423533330638,1.2050825652236963,0.051763451878229776,100.0,0.6575969219207763,0.6575969219207763,100.0,0.5047571897506714,0.5047571897506714
233,BayesTFR,15,0.30242355024524054,15.704533710377623,4.060888360653495,0.17781259723144788,26.666666666666668,0.40907017230043,1.839313218817092,13.333333333333334,0.3149139588713287,1.4677324703728432
233,NaiveDrift,15,0.29956582641978047,15.166289578213869,4.022515365523446,,0.0,,,0.0,,
242,NeuralTFR,12,0.3387303333324805,11.375578108595322,1.2949111741826025,0.1822176346431176,83.33333333333334,0.9486569662888845,1.1390922168890636,58.333333333333336,0.6567718585332235,1.2509507934252422
242,BayesTFR,12,0.29963630309635486,10.041229990098259,1.1454610316501879,0.1573224350758423,83.33333333333334,0.8676148132905207,1.0651313039178565,66.66666666666666,0.6730621355108767,0.97862453207325
242,NaiveDrift,12,0.15980626980363197,4.51445860988863,0.6109134733736588,,0.0,,,0.0,,
246,NeuralTFR,15,0.18487923061956263,9.832082464130334,2.5531929070164106,0.08601992042859395,100.0,0.6702401638031006,0.6702401638031006,93.33333333333333,0.4996901114781698,0.5215252002080281
246,BayesTFR,15,0.3579201931171163,17.556102717274527,4.9428986440614775,0.20745897872282912,40.0,0.38583642407368396,2.8823922720952933,33.33333333333333,0.2984489738920273,1.872641152226818
246,NaiveDrift,15,0.46412531955099434,22.107870080483224,6.409597605275491,,0.0,,,0.0,,
250,NeuralTFR,15,0.11319073187734657,5.768393536298864,1.7418608909605213,0.06919208437204362,100.0,0.7044436216354371,0.7044436216354371,100.0,0.5455601453781128,0.5455601453781128
250,BayesTFR,15,0.1565595929793796,6.022204541179116,2.409252308846115,0.06843143413095372,93.33333333333333,0.3977452807403026,0.5317710738692891,73.33333333333333,0.30985871245461194,0.474416666350896
250,NaiveDrift,15,0.33914452449204935,13.580721075916564,5.219001359901373,,0.0,,,0.0,,
254,NeuralTFR,13,0.5955031873566105,13.876336295540693,2.9159089799280884,0.31356798039032857,61.53846153846154,1.1229345431694617,3.655529297315157,61.53846153846154,0.7835816970238318,2.746503866635836
254,BayesTFR,13,0.5864926572009452,12.04077845100133,2.871788501058034,0.27113148364942496,61.53846153846154,1.0045316178414667,2.9112981598932284,61.53846153846154,0.7782930147398361,2.361795640788594
254,NaiveDrift,13,0.29969263451499845,7.729451537040627,1.4674588864581162,,0.0,,,0.0,,
258,NeuralTFR,13,0.20994610546433023,9.359964318815573,1.7572800391567291,0.0928453824153313,100.0,0.7489635394169734,0.7489635394169734,100.0,0.555975290445181,0.555975290445181
258,BayesTFR,13,0.29347539895916525,13.239723630855774,2.4564326136648384,0.14305566623368127,69.23076923076923,0.6351963116701,0.8566231702232164,46.15384615384615,0.4860141325368178,0.9838810368005778
258,NaiveDrift,13,0.14411473158545518,6.323752590321546,1.2062616765547824,,0.0,,,0.0,,
262,NeuralTFR,3,0.039384656602611715,1.3379982550554725,0.1948339325459871,0.03902403824303854,100.0,0.6674857139587402,0.6674857139587402,100.0,0.48557154337565106,0.48557154337565106
262,BayesTFR,3,0.02484646914113042,0.7932142534840413,0.12291424402892819,0.032384806660777914,100.0,0.6165612852125567,0.6165612852125567,100.0,0.4796501026320632,0.4796501026320632
262,NaiveDrift,3,0.1329420827709828,4.449536401933702,0.6576578551508072,,0.0,,,0.0,,
266,NeuralTFR,12,0.5330309584591774,12.841845193216736,4.053286720657796,0.2781129534904538,66.66666666666666,1.2064102490743,2.090259229550873,50.0,0.8531507849693298,1.9684895428224987
266,BayesTFR,12,0.5831190592113569,15.037396220557648,4.434167850393015,0.29544054674670467,75.0,1.1718495285045083,1.3000544683500712,41.66666666666667,0.907257826599944,1.7068746695754384
266,NaiveDrift,12,0.47842720981971787,12.059509621213287,3.6380675936145246,,0.0,,,0.0,,
268,NeuralTFR,14,0.40664831966515824,21.004773350455345,3.1885479767397147,0.25627417934792385,28.57142857142857,0.6160001754760742,2.949605635234289,7.142857142857142,0.49506865228925434,2.1089427896908353
268,BayesTFR,14,0.2956041594160251,14.392900556413844,2.3178456637861493,0.18062388930422912,28.57142857142857,0.5227904176344922,2.009160129853165,14.285714285714285,0.40730266054709,1.4743133906711796
268,NaiveDrift,14,0.16263991469995576,7.244615840902314,1.2752669711771498,,0.0,,,0.0,,
270,NeuralTFR,12,0.1654611527783707,3.008877978581609,1.3342014411179535,0.11162944194342779,100.0,1.5261505047480266,1.5261505047480266,100.0,1.1175546447436016,1.1175546447436016
270,BayesTFR,12,0.17063924246823142,2.905468244826985,1.3759551374414887,0.12349612996787,100.0,1.7376729091510865,1.7376729091510865,100.0,1.3573326717800294,1.3573326717800294
270,NaiveDrift,12,0.2599287950649507,4.576143550500997,2.0959443781238067,,0.0,,,0.0,,
276,NeuralTFR,15,0.157339387550561,9.485898543384533,2.432537438191413,0.07689624045292538,100.0,0.5727580626805623,0.5727580626805623,100.0,0.4691115061442057,0.4691115061442057
276,BayesTFR,15,0.06793470812691244,3.4180639437003952,1.0503010304283578,0.037194930122949256,100.0,0.44681174171915333,0.44681174171915333,100.0,0.34444585456001936,0.34444585456001936
276,NaiveDrift,15,0.11660653193381569,6.479541157976281,1.8027892372182928,,0.0,,,0.0,,
288,NeuralTFR,13,0.5225386535950547,12.037915260152626,1.6522164330450013,0.2676790316746785,76.92307692307693,1.2839247446793776,1.4958330117739165,46.15384615384615,0.9453201844142034,1.7323875977442813
288,BayesTFR,13,0.39405175461147884,9.172424853213473,1.2459533471065372,0.20119692106198842,92.3076923076923,1.4070801425550366,1.4113755599258693,69.23076923076923,1.0767954241341524,1.1730474006759173
288,NaiveDrift,13,0.5769434887159466,14.09369667435014,1.8242392336654147,,0.0,,,0.0,,
296,NeuralTFR,12,0.1348359337819654,3.0690859099256005,0.702942545064368,0.0888193339109421,100.0,1.2799029350280762,1.2799029350280762,100.0,0.9319325685501099,0.9319325685501099
296,BayesTFR,12,0.12820602541352064,3.164027797790996,0.6683787271610914,0.0927152953624998,100.0,1.232840836564185,1.232840836564185,100.0,0.9507064573032609,0.9507064573032609
296,NaiveDrift,12,0.7201230426430996,15.206316031269049,3.754230123652267,,0.0,,,0.0,,
300,NeuralTFR,15,0.05235446100579516,3.27313921658887,0.823546317962951,0.04051925543944039,100.0,0.5951453049977621,0.5951453049977621,100.0,0.46766912142435707,0.46766912142435707
300,BayesTFR,15,0.2904474307737604,17.826177381455402,4.568797148901075,0.1741425244792273,20.0,0.42668251524581124,1.6507637664585115,13.333333333333334,0.332696743901372,1.3962076442491884
300,NaiveDrift,15,0.43782867297417866,25.004465354470632,6.887134058864206,,0.0,,,0.0,,
308,NeuralTFR,12,0.20461435889542587,10.023931815359283,1.1633062524478426,0.09918703576900983,100.0,0.7342158456643423,0.7342158456643423,100.0,0.5605476101239523,0.5605476101239523
308,BayesTFR,12,0.2995392092872327,14.177317751463479,1.7029881817590777,0.1456497126859857,91.66666666666666,0.6617988871448901,0.6900364901746427,50.0,0.5100952177049408,0.8637563823500839
308,NaiveDrift,12,0.03901531612832766,1.6917930152102572,0.22181611025895281,,0.0,,,0.0,,
312,NeuralTFR,13,0.27743987226167993,11.62905852113503,1.1463338554387397,0.13755162023580997,69.23076923076923,0.6647387651296762,1.2533230781555176,61.53846153846154,0.5094836950302124,1.038812554799594
312,BayesTFR,13,0.1103627120855273,4.437939461644052,0.4559997530648807,0.05081485121740495,100.0,0.38296157083346993,0.38296157083346993,92.3076923076923,0.29834982358279916,0.31826162207323255
312,NaiveDrift,13,0.10562463550260386,4.366522523107743,0.43642283518213404,,0.0,,,0.0,,
316,NeuralTFR,12,0.4152100451554944,12.269963165007962,2.7013641208101364,0.21886383640269438,50.0,0.8760323425134023,2.3706412613391885,50.0,0.6457756161689758,1.8187563816706345
316,BayesTFR,12,0.4201356525705083,13.417796912314401,2.733410212419341,0.20861208308904744,75.0,0.8157880171704375,1.218777700949196,50.0,0.6331161041939983,1.3864448967358294
316,NaiveDrift,12,0.30176195349343415,8.907220545937271,1.9632687689130035,,0.0,,,0.0,,
320,NeuralTFR,13,0.16846272674157767,5.094639185131588,0.7914699139592494,0.09287991590224777,100.0,1.0414616419718816,1.0414616419718816,100.0,0.7846056773112371,0.7846056773112371
320,BayesTFR,13,0.35197810354156606,9.839643060133566,1.653660039309026,0.16023188864327362,100.0,1.1994885934264732,1.1994885934264732,84.61538461538461,0.9200554272754216,1.0826820787335554
320,NaiveDrift,13,0.23362378510673815,8.103958805676267,1.097608952874845,,0.0,,,0.0,,
324,NeuralTFR,13,0.45017278482607265,8.016526205668297,3.450793416452464,0.22838277468050047,100.0,1.6193769528315618,1.6193769528315618,100.0,1.1672799403850849,1.1672799403850849
324,BayesTFR,13,0.43681591485787213,8.231787228467859,3.3484065096817988,0.22272493608079477,100.0,1.6480813249752653,1.6480813249752653,100.0,1.3063787190108953,1.3063787190108953
324,NaiveDrift,13,0.6636156048043133,10.72997586890976,5.086936477065361,,0.0,,,0.0,,
328,NeuralTFR,12,0.10040638329913536,3.504878893465663,0.2914093795019279,0.06655249354739981,100.0,0.8823493421077728,0.8823493421077728,100.0,0.65020019809405,0.65020019809405
328,BayesTFR,12,0.11555499831555817,3.364965432961551,0.3353751947937469,0.06371827232252433,100.0,0.8019343964884035,0.8019343964884035,100.0,0.6270134244719833,0.6270134244719833
328,NaiveDrift,12,0.3574349797652653,14.0241070568735,1.0373833041606737,,0.0,,,0.0,,
332,NeuralTFR,7,0.05020279274277374,1.232305962701296,0.35723084001083194,0.05064501343497745,100.0,1.0109897000449044,1.0109897000449044,100.0,0.7106855256216866,0.7106855256216866
